Indice,texto,Categoria 1,categoria 2,categoria 3
5413,"Dos casos de Colón Pico fueron archivados, en 2019 y 2022, por decisión judicial. Los jueces tomaron la decisión debido a la falta de indicios. Cuando sucedió el primero de estos casos, Diana Salazar aún no era Fiscal General. #NoComasCuento Dos casos de Colón Pico fueron archivados, en 2019 y 2022, por decisión judicial. Los jueces tomaron la decisión debido a la falta de indicios. Cuando sucedió el primero de estos casos, Diana Salazar aún no era Fiscal General. #NoComasCuento",0,0,0
5414,"Luisa González sí criticó el nacimiento del hijo del Presidente en Miami. La excandidata publicó ese mensaje en X. Se encontró una entrevista en la que Lavinia Valbonesi, esposa del primer mandatario, dijo que si su esposo ganaba las elecciones, daría a luz en Carondelet. Luisa González sí criticó el nacimiento del hijo del Presidente en Miami. La excandidata publicó ese mensaje en X. Se encontró una entrevista en la que Lavinia Valbonesi, esposa del primer mandatario, dijo que si su esposo ganaba las elecciones, daría a luz en Carondelet.",0,0,0
5415,"Bananera Noboa tiene una deuda de 89 millones, que no le será perdonada. La Ley de Eficiencia Tributaria, impulsada por el Gobierno y aprobada por la Asamblea, no condona las deudas, sino intereses y multas; los Noboa no se beneficiarán de esta remisión. #NoComasCuento Bananera Noboa tiene una deuda de 89 millones, que no le será perdonada. La Ley de Eficiencia Tributaria, impulsada por el Gobierno y aprobada por la Asamblea, no condona las deudas, sino intereses y multas; los Noboa no se beneficiarán de esta remisión. #NoComasCuento",0,0,0
5416,"""Si busca un sistema de seguridad y penitenciario, acérquese a nosotros, no al Comando Sur”, dijo Maduro. El mandatario venezolano ofreció esta declaración política, mas no una oferta formal de asesoría. Ayer, mientras daba su mensaje anual desde la Asamblea de su país, se refirió a la situación de Ecuador. ""Si busca un sistema de seguridad y penitenciario, acérquese a nosotros, no al Comando Sur”, dijo Maduro. El mandatario venezolano ofreció esta declaración política, mas no una oferta formal de asesoría. Ayer, mientras daba su mensaje anual desde la Asamblea de su país, se refirió a la situación de Ecuador.",0,0,0
5417,"#NoComasCuento otra vez ¿Este rostro te resulta conocido? Se trata del actor porno español Ángel Muñoz, más conocido como Jordi ""El Niño Polla"". Su imagen se usa para difundir memes de él como: doctor, científico, matemático... Revisa: #NoComasCuento otra vez ¿Este rostro te resulta conocido? Se trata del actor porno español Ángel Muñoz, más conocido como Jordi ""El Niño Polla"". Su imagen se usa para difundir memes de él como: doctor, científico, matemático... Revisa:",0,0,0
5418,"De acuerdo al @MunicipioQuito , entre el 4 de abril y el 7 de mayo se han levantado 15 personas con sospecha de fallecimiento por COVID-19. Cuatro en la calle y once en sus domicilios. #NoComasCuento las imágenes corresponden a #Guayaquil. De acuerdo al @MunicipioQuito , entre el 4 de abril y el 7 de mayo se han levantado 15 personas con sospecha de fallecimiento por COVID-19. Cuatro en la calle y once en sus domicilios. #NoComasCuento las imágenes corresponden a #Guayaquil.",0,0,0
5419,"#NoComasCuento la instalación de redes 5G requiere de antenas adecuadas. Si caes en esta ""broma"" y eliminas la carpeta ""System 32"", la configuración de tu computadora se arruinará. No compartas mentiras en redes sociales y visita #NoComasCuento la instalación de redes 5G requiere de antenas adecuadas. Si caes en esta ""broma"" y eliminas la carpeta ""System 32"", la configuración de tu computadora se arruinará. No compartas mentiras en redes sociales y visita",0,0,0
5420,#LatamChequea No existe alimento o bebida que prevenga la #COVID19. Los únicos métodos probados que reducen el contagio son el aislamiento social y un adecuado lavado de manos. #NoComasCuento y evita compartir rumores en redes sociales. Revisa: #LatamChequea No existe alimento o bebida que prevenga la #COVID19. Los únicos métodos probados que reducen el contagio son el aislamiento social y un adecuado lavado de manos. #NoComasCuento y evita compartir rumores en redes sociales. Revisa:,1,0,0
5421,". @Telecom_Ec aseguró que “menos del 50% de los casos confirmados ha violado su cuarentena” en Quito. El análisis, con fecha 3 de mayo, usa datos proporcionados por empresas de telecomunicación hasta el 30 de abril del 2020. #NoComasCuento . @Telecom_Ec aseguró que “menos del 50% de los casos confirmados ha violado su cuarentena” en Quito. El análisis, con fecha 3 de mayo, usa datos proporcionados por empresas de telecomunicación hasta el 30 de abril del 2020. #NoComasCuento",0,0,0
5422,#NoComasCuento este rumor se inició hace más de un mes cuando el vicepresidente @ottosonnenh dejó la presidencia del #COENacional. El funcionario lo ha desmentido a través de sus redes sociales. #NoComasCuento este rumor se inició hace más de un mes cuando el vicepresidente @ottosonnenh dejó la presidencia del #COENacional. El funcionario lo ha desmentido a través de sus redes sociales.,0,0,0
5423,"La imagen en que aparece el alcalde Jorge Yunda, junto a @MashiRafael , @PaolaPabonC y @RicardoPatinoEC es un montaje: #NoComasCuento La imagen en que aparece el alcalde Jorge Yunda, junto a @MashiRafael , @PaolaPabonC y @RicardoPatinoEC es un montaje: #NoComasCuento",0,0,0
5424,#LatamChequea #CoronaVirusFacts Es falso que las gárgaras de sal evitan el contagio de #COVID19. Hasta el momento no existe cura o medicina probada que prevenga esta enfermedad. #NoComasCuento #LatamChequea #CoronaVirusFacts Es falso que las gárgaras de sal evitan el contagio de #COVID19. Hasta el momento no existe cura o medicina probada que prevenga esta enfermedad. #NoComasCuento,1,0,0
5425,"#LatamChequea Además del aislamiento social, no existe un método probado que reduzca el contagio de #COVID19. De acuerdo a @WHO , la medicina tradicional es una parte importante de salud, esto NO IMPLICA que las infusiones sean la cura de esta enfermedad. #LatamChequea Además del aislamiento social, no existe un método probado que reduzca el contagio de #COVID19. De acuerdo a @WHO , la medicina tradicional es una parte importante de salud, esto NO IMPLICA que las infusiones sean la cura de esta enfermedad.",1,0,1
5426,"#NoComasCuento y evita compartir los rumores relacionados a la #COVID19. No se ha comprobado la efectividad del café, el eucalipto, o en el jengibre en el tratamiento para el virus. Revisa: #NoComasCuento y evita compartir los rumores relacionados a la #COVID19. No se ha comprobado la efectividad del café, el eucalipto, o en el jengibre en el tratamiento para el virus. Revisa:",1,0,0
5427,#NoComasCuento entre el 29 de febrero y el 05 de mayo #EcuadorChequea ha desmentido 145 contenidos engañosos y contestado más de 400 pedidos a través de nuestro servicio de WhatsApp. Revisa aquí el recopilado de mentiras: #NoComasCuento entre el 29 de febrero y el 05 de mayo #EcuadorChequea ha desmentido 145 contenidos engañosos y contestado más de 400 pedidos a través de nuestro servicio de WhatsApp. Revisa aquí el recopilado de mentiras:,0,0,0
5428,Esta cadena que circula por WhatsApp es engañosa. Las mascarillas certificadas no producen intoxicación. El rumor no está sustentado por ningún organismo de salud local o internacional: Esta cadena que circula por WhatsApp es engañosa. Las mascarillas certificadas no producen intoxicación. El rumor no está sustentado por ningún organismo de salud local o internacional:,1,0,0
5429,Las mascarillas certificadas garantizan una respiración adecuado. El uso prolongado de tapabocas artesanales podría generar malestar en la garganta. Pero no existe riesgo de intoxicación. #NoComasCuento y protégete. Las mascarillas certificadas garantizan una respiración adecuado. El uso prolongado de tapabocas artesanales podría generar malestar en la garganta. Pero no existe riesgo de intoxicación. #NoComasCuento y protégete.,1,0,0
5430,"El @IESSec indicó a #EcuadorChequea que no hay ningún análisis para bajar las pensiones, pues ""las decisiones están dirigidas a mantener y mejorar el pago y servicio a los jubilados"". Hacerlo sería ilegal, así como una privatización. ¡Suscríbete: El @IESSec indicó a #EcuadorChequea que no hay ningún análisis para bajar las pensiones, pues ""las decisiones están dirigidas a mantener y mejorar el pago y servicio a los jubilados"". Hacerlo sería ilegal, así como una privatización. ¡Suscríbete:",0,0,0
5431,"La imagen que acompaña esta publicación #falseta en Facebook fue usada por primera vez en 2018 para hablar del #ekyogero, que aunque es una tradición en Uganda, no intenta negar a las vacunas. #NoComasCuento y lee: La imagen que acompaña esta publicación #falseta en Facebook fue usada por primera vez en 2018 para hablar del #ekyogero, que aunque es una tradición en Uganda, no intenta negar a las vacunas. #NoComasCuento y lee:",0,0,0
5432,"#NoComasCuento @Lenin Moreno no afirmó que su hermano le regaló 18 millones sin su consentimiento. El logo de la esquina superior derecha corresponde a El Burriverso, un usuario que copia la imagen de @eluniversocom . Suscríbete a nuestro boletín: #NoComasCuento @Lenin Moreno no afirmó que su hermano le regaló 18 millones sin su consentimiento. El logo de la esquina superior derecha corresponde a El Burriverso, un usuario que copia la imagen de @eluniversocom . Suscríbete a nuestro boletín:",0,0,0
5433,#LatamChequea #CoronaVirusFacts #NoComasCuento el 30 de abril agencias de la Oficina de Dirección Nacional de Inteligencia de Estados Unidos aseguraron que la #COVID19 'no fue hecho por el hombre ni modificado genéticamente'. #LatamChequea #CoronaVirusFacts #NoComasCuento el 30 de abril agencias de la Oficina de Dirección Nacional de Inteligencia de Estados Unidos aseguraron que la #COVID19 'no fue hecho por el hombre ni modificado genéticamente'.,1,0,0
5434,"De acuerdo al Ministerio, el recorte a la @Educacion_Ec básica y bachillerato asciende a USD 369 millones. La disminución principal es la reducción de salarios a docentes. #NoComasCuento y revisa: LINK De acuerdo al Ministerio, el recorte a la @Educacion_Ec básica y bachillerato asciende a USD 369 millones. La disminución principal es la reducción de salarios a docentes. #NoComasCuento y revisa: LINK",0,0,0
5435,"#NoComasCuento No existe una vacuna para prevenir el contagio de #COVID19. De acuerdo a esta información engañosa la pandemia no es más que una excusa para reducir el número de habitantes, esta es una de las mentiras más populares en internet. Revisa: #NoComasCuento No existe una vacuna para prevenir el contagio de #COVID19. De acuerdo a esta información engañosa la pandemia no es más que una excusa para reducir el número de habitantes, esta es una de las mentiras más populares en internet. Revisa:",1,0,0
5436,"Esta portada no fue diseñada por la revista @TIME . Fue una propuesta realizada por el experto en diseño de prensa Jacek Utko, quien la posteó en su muro de Facebook el pasado 7 de junio. Para información verificada, suscríbete a nuestro boletín: Esta portada no fue diseñada por la revista @TIME . Fue una propuesta realizada por el experto en diseño de prensa Jacek Utko, quien la posteó en su muro de Facebook el pasado 7 de junio. Para información verificada, suscríbete a nuestro boletín:",0,0,0
